"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id_clean","symbol","entrez","log2FoldChange_raw","symbol_for_plot"
"ENSG00000251136.8",94.2637476082801,1.15589365959373,0.301662474137563,4.16662017074229,3.09148957825909e-05,0.000124924858537564,"ENSG00000251136","PARAIL","101929709",1.2569129494976,"PARAIL"
"ENSG00000264963.2",7.64837431033241,3.54180411515369,1.00083610143812,4.16543226847593,3.10763177554826e-05,0.000125548606308351,"ENSG00000264963","RN7SL440P","106481042",4.168914992386,"RN7SL440P"
"ENSG00000257433.5",31.1365182712037,1.04372997771838,0.269564308479409,4.16432353927444,3.12277034065355e-05,0.000126102873197216,"ENSG00000257433",NA,NA,1.12255299514904,"ENSG00000257433"
"ENSG00000259321.1",10.568848448278,1.89902686173798,0.511249473129756,4.15884992689248,3.19853949027211e-05,0.000129002265498773,"ENSG00000259321",NA,NA,2.1262098339495,"ENSG00000259321"
"ENSG00000184224.3",23.2625739459216,1.64516992565029,0.442018902510392,4.15085658775263,3.31233273960826e-05,0.000133002208423674,"ENSG00000184224","NDUFV1-DT","100505621",1.83475707339645,"NDUFV1-DT"
"ENSG00000171621.13",469.91878709837,1.21787350735484,0.323282670104887,4.13537455713633,3.54376153932289e-05,0.000141527483318756,"ENSG00000171621","SPSB1","80176",1.33689492871485,"SPSB1"
"ENSG00000103196.11",1030.54095369526,1.48612793867468,0.403989095705462,4.12818806264407,3.6563302503404e-05,0.000145565190880488,"ENSG00000103196","CRISPLD2","83716",1.66774296232966,"CRISPLD2"
"ENSG00000177238.13",61.5865115313471,1.04438140609326,0.272859451635725,4.12766674498372,3.66462685420483e-05,0.000145862818483602,"ENSG00000177238","TRIM72","493829",1.12627288457128,"TRIM72"
"ENSG00000125430.8",1094.66431061781,1.97478339401591,0.553763897188693,4.12051926796509,3.78019450201537e-05,0.000150025941692312,"ENSG00000125430","HS3ST3B1","9953",2.28179480826945,"HS3ST3B1"
"ENSG00000128564.6",111.704194502783,1.95480597026853,0.547737528731557,4.11968122329254,3.79396925870096e-05,0.000150438245572587,"ENSG00000128564","VGF","7425",2.25650401240806,"VGF"
"ENSG00000121060.17",7420.74506476403,1.01904522838006,0.268037013660623,4.10763566545981,3.99729989788846e-05,0.000157901786586516,"ENSG00000121060","TRIM25","7706",1.10099839697571,"TRIM25"
