"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0160257","complement activation, GZMK pathway","4/1120","12/18860",0.333333333333333,5.61309523809524,4.01644608067962,0.00416720270673297,0.0242257530488431,0.0181447048615463,"C4A/C3/C2/C4B",4
"GO:0043031","negative regulation of macrophage activation","5/1120","19/18860",0.263157894736842,4.43139097744361,3.75998891465436,0.00422711394045868,0.0244956985306282,0.0183468897466074,"IL31RA/PTPRC/ZC3H12A/NR1H3/CX3CL1",5
"GO:0045346","regulation of MHC class II biosynthetic process","5/1120","19/18860",0.263157894736842,4.43139097744361,3.75998891465436,0.00422711394045868,0.0244956985306282,0.0183468897466074,"CIITA/JAK2/RFX5/TLR4/IL33",5
"GO:0061158","3'-UTR-mediated mRNA destabilization","5/1120","19/18860",0.263157894736842,4.43139097744361,3.75998891465436,0.00422711394045868,0.0244956985306282,0.0183468897466074,"MOV10/ZFP36/ZC3H12A/PLEKHN1/TRIM71",5
"GO:0000768","syncytium formation by plasma membrane fusion","10/1120","64/18860",0.15625,2.63113839285714,3.28427574286143,0.00424438039479584,0.0245175914118874,0.0183632871674932,"CXCL9/PLEKHO1/CD53/SBNO2/CXCL10/FLOT1/CCL8/CFLAR/ADGRB1/RIPOR2",10
"GO:0010324","membrane invagination","10/1120","64/18860",0.15625,2.63113839285714,3.28427574286143,0.00424438039479584,0.0245175914118874,0.0183632871674932,"ARHGAP25/C3/FCGR1A/XKR8/XKR6/STAP1/FCER1G/HAVCR1/ADGRB1/XKR7",10
"GO:0140253","cell-cell fusion","10/1120","64/18860",0.15625,2.63113839285714,3.28427574286143,0.00424438039479584,0.0245175914118874,0.0183632871674932,"CXCL9/PLEKHO1/CD53/SBNO2/CXCL10/FLOT1/CCL8/CFLAR/ADGRB1/RIPOR2",10
"GO:0051279","regulation of release of sequestered calcium ion into cytosol","12/1120","85/18860",0.141176470588235,2.37731092436975,3.19773901747071,0.00430485747910617,0.0248406220461015,0.0186052319898991,"CXCL9/SLC8A1/CAMK2D/CXCL11/TGFB1/LYN/SRI/CXCL10/ANK2/JPH4/NGF/CX3CL1",12
"GO:0002312","B cell activation involved in immune response","14/1120","107/18860",0.130841121495327,2.20327102803738,3.1362560052452,0.00433766231764033,0.0249703375227566,0.0187023868248855,"CD40/TGFB1/TBX21/PTPRC/TLR4/PCYT1A/IRF8/NBN/BCL6/NOTCH2/PARP3/LIG4/IL6/CCR6",14
"GO:0001783","B cell apoptotic process","6/1120","27/18860",0.222222222222222,3.74206349206349,3.58254099983277,0.00435939140320269,0.0249703375227566,0.0187023868248855,"CD74/BAK1/LYN/BCL6/HSH2D/PDCD1",6
"GO:0032753","positive regulation of interleukin-4 production","6/1120","27/18860",0.222222222222222,3.74206349206349,3.58254099983277,0.00435939140320269,0.0249703375227566,0.0187023868248855,"HLA-E/CD86/IRF4/FCER1G/IL33/GATA3",6
"GO:0044346","fibroblast apoptotic process","6/1120","27/18860",0.222222222222222,3.74206349206349,3.58254099983277,0.00435939140320269,0.0249703375227566,0.0187023868248855,"BCL2L11/BAK1/CASP7/BBC3/GAS6/NUPR1",6
"GO:0071624","positive regulation of granulocyte chemotaxis","6/1120","27/18860",0.222222222222222,3.74206349206349,3.58254099983277,0.00435939140320269,0.0249703375227566,0.0187023868248855,"CD74/CAMK1D/EDN1/CXCL8/DAPK2/RIPOR2",6
"GO:1903319","positive regulation of protein maturation","6/1120","27/18860",0.222222222222222,3.74206349206349,3.58254099983277,0.00435939140320269,0.0249703375227566,0.0187023868248855,"S100A10/PLGRKT/RHBDD1/SRC/HPN/KLKB1",6
"GO:2001259","positive regulation of cation channel activity","6/1120","27/18860",0.222222222222222,3.74206349206349,3.58254099983277,0.00435939140320269,0.0249703375227566,0.0187023868248855,"STAC3/CTSS/STIM2/EDNRA/EDN1/ACTN2",6
"GO:0042063","gliogenesis","34/1120","357/18860",0.0952380952380952,1.60374149659864,2.89371392685978,0.0045350679116311,0.0259493445142963,0.019435647536454,"ASCL2/DUSP10/VEGFC/ATP1B2/KCNJ10/MYD88/TGFB1/FPR2/LYN/P2RX4/TLR4/STAT3/EGR2/B4GALT5/STAP1/P2RY12/TNF/IL33/IL6/LPAR1/CCL2/CSF1/LTA/NTN1/PARD3/SOX8/ASCL1/TPPP/PTN/FGF10/GPM6B/CCL3/CX3CL1/ADORA2A",34
"GO:0032088","negative regulation of NF-kappaB transcription factor activity","8/1120","45/18860",0.177777777777778,2.99365079365079,3.36430041650146,0.00455914683948596,0.0260324897546774,0.0194979220029821,"AIM2/RBCK1/NLRC5/ACOD1/CYLD/TRIM21/PARP10/NFKBIA",8
"GO:0090199","regulation of release of cytochrome c from mitochondria","8/1120","45/18860",0.177777777777778,2.99365079365079,3.36430041650146,0.00455914683948596,0.0260324897546774,0.0194979220029821,"HGF/BCL2L11/TNFSF10/PMAIP1/BAK1/PRELID1/BBC3/IFI6",8
"GO:1902893","regulation of miRNA transcription","11/1120","75/18860",0.146666666666667,2.4697619047619,3.20452417609978,0.00457544614462024,0.0260982299441571,0.0195471603623943,"KLF4/LILRB4/TGFB1/STAT3/AGT/TNF/NOTCH2/IL6/PDGFB/SMAD3/GATA3",11
"GO:0007265","Ras protein signal transduction","15/1120","119/18860",0.126050420168067,2.12259903961585,3.08669202984803,0.00459372007744351,0.0261477615681623,0.0195842587633016,"RALB/RAPGEF2/MRAS/RSU1/CDKN1A/RALGDS/RASGRF1/NOTCH2/RASGEF1B/CSF1/NTN1/FGF10/RASGRP1/NGF/NTRK1",15
"GO:0015908","fatty acid transport","15/1120","119/18860",0.126050420168067,2.12259903961585,3.08669202984803,0.00459372007744351,0.0261477615681623,0.0195842587633016,"P2RX7/PLA2G4A/SLC27A3/CPT1A/LYN/UCP2/P2RX4/ACSL1/SLCO4A1/ACSL5/EDN1/MFSD2A/PTGS2/SLC22A1/PLA2G2D",15
